,MANC,FANC,Male CNS,BANC
137,0.9222566485404968,0.9787868857383728,0.9894214868545532,0.9998043775558472
138,0.9995430111885071,0.9876437187194824,0.9764578342437744,0.9992381930351257
139,0.9984580278396606,0.9002752900123596,0.9986322522163391,0.9974088668823242
140,0.999442458152771,0.9947959780693054,0.9994006156921387,0.9992655515670776
141,0.9067122936248779,0.9995365142822266,0.9984426498413086,0.9995377659797668
142,0.9419264793395996,0.9354330897331238,0.9648316502571106,1.0
143,0.9980930089950562,0.9995637536048889,0.9996720552444458,0.9995307922363281
144,0.9996449947357178,0.9663010239601135,0.9637673497200012,0.9984456896781921
145,1.0,0.9995277523994446,0.9995441436767578,0.9808904528617859
146,0.9993460178375244,0.9994657039642334,0.9631918668746948,0.9982159733772278
147,0.9993404746055603,0.8009240031242371,0.9983344078063965,0.999438464641571
148,0.9996905326843262,0.9980533123016357,0.9532138109207153,0.9988630414009094
149,0.9999344944953918,0.9986109733581543,0.9996944665908813,0.9720489978790283
150,0.9990050196647644,0.9750795364379883,0.9986587166786194,0.999907910823822
151,0.999659538269043,0.9956132173538208,0.9865081310272217,0.9989935755729675
152,0.952054500579834,0.9500836730003357,0.9282575845718384,0.9991977214813232
153,0.9990689754486084,0.977670431137085,0.9902954697608948,0.9989762306213379
154,0.9988905191421509,0.9968206286430359,0.9998396635055542,0.9994527697563171
155,1.0,0.9995205998420715,0.9995548129081726,0.9692595601081848
156,0.9998690485954285,0.9683564305305481,0.9991050362586975,0.9999675154685974
157,0.990421712398529,0.9398792386054993,0.9982844591140747,0.9992044568061829
158,0.925117015838623,0.9995693564414978,0.9985905289649963,0.9997996687889099
159,0.9996840357780457,0.9999576210975647,0.9997767210006714,0.982581615447998
160,0.8858172297477722,0.9966391921043396,0.9925636053085327,1.0
161,0.9535980224609375,0.9650295972824097,0.9998198747634888,1.0
162,0.9990083575248718,0.9990984797477722,0.9994810223579407,0.9995824694633484
163,0.9999945163726807,0.992150604724884,0.998516321182251,0.962618350982666
164,0.9988913536071777,0.8260979652404785,0.9896948337554932,0.9993530511856079
165,0.9997029900550842,0.998820424079895,0.981121838092804,0.9818189144134521
166,0.9997847080230713,0.9895328283309937,0.9993950724601746,0.9997394680976868
167,0.9999209642410278,0.9991441965103149,0.9671741127967834,0.9980335235595703
168,0.9998997449874878,0.9900254011154175,0.9996756315231323,0.9616198539733887
169,0.9985886812210083,0.9988307952880859,0.9758723974227905,0.998262345790863
170,0.9979790449142456,0.9964913129806519,0.9710763096809387,0.979843020439148
171,0.8986189961433411,0.9995718002319336,0.9991073608398438,0.9992839694023132
172,0.9991569519042969,0.9545252323150635,0.9987539649009705,0.999472975730896
173,0.9997310638427734,0.9668428897857666,0.999347448348999,0.9997817277908325
174,0.9992567300796509,0.9679819941520691,0.9897503852844238,0.9999163746833801
175,0.9144884943962097,0.9886854290962219,0.9915313720703125,0.9676281809806824
176,0.9915556907653809,0.996051013469696,0.9121396541595459,0.9997659921646118
177,0.9781540036201477,0.9907833933830261,0.9990941882133484,0.998367965221405
178,0.9112027287483215,0.998893141746521,0.9995565414428711,0.9993230104446411
179,0.9990074634552002,0.9397522211074829,0.9811172485351562,0.9976806640625
180,0.998350977897644,0.9995293617248535,0.9860880970954895,0.9839249849319458
181,0.999710738658905,0.9983268976211548,0.9972302913665771,0.9999947547912598
182,0.8725587129592896,0.9214379191398621,0.9989063739776611,0.9997208714485168
183,0.9995877146720886,0.9602260589599609,0.9825190305709839,0.9813100695610046
184,0.9989084005355835,0.998878002166748,0.9731858372688293,0.9169380068778992
185,0.9989763498306274,0.9993571639060974,0.999496579170227,0.9998006224632263
186,0.930899977684021,0.9988136291503906,0.999346137046814,0.9539785385131836
187,0.9995710253715515,0.9954107999801636,0.9952869415283203,0.9984768033027649
188,0.9553110003471375,0.9743775129318237,0.9575363993644714,0.9918944239616394
189,0.9997493624687195,0.98370760679245,0.9857462048530579,0.9996662139892578
190,0.9069446921348572,0.8982706069946289,0.9998031854629517,0.9985754489898682
191,0.9992319941520691,0.9989489316940308,0.969448983669281,0.999334990978241
192,0.9984909892082214,0.9930099248886108,0.9991124272346497,0.9997869729995728
193,0.9992790222167969,0.9931703805923462,0.9149249792098999,0.9998798370361328
194,0.9280790090560913,0.8628273010253906,0.9940983057022095,0.9990475177764893
195,0.9998090267181396,0.9994991421699524,0.9801046252250671,0.999798595905304
196,0.9848160147666931,0.9533318281173706,0.9762890338897705,0.9998375773429871
197,0.9998730421066284,0.981778621673584,0.9996569752693176,0.9723548293113708
198,0.9994296431541443,0.9826799631118774,0.9986833930015564,0.9995613098144531
199,0.9449675679206848,0.9994144439697266,0.9820244312286377,0.997299075126648
