,pt_root_id,body_part_effector,body_part_sensory,cell_class,cell_function,cell_function_detailed,cell_sub_class,cell_type,fafb_783_cell_type,fafb_783_match_id,fanc_1116_cell_type,fanc_1116_match_id,flow,hemibrain_121_cell_type,hemibrain_121_match_id,hemilineage,manc_121_cell_type,manc_121_match_id,nerve,neuropeptide_verified,neurotransmitter_predicted,neurotransmitter_verified,other_names,peripheral_target_type,region,side,super_class,pt_position,surf_area_um2
2640,720575941540257741,,,descending_neuron,,,,DNpe027,DNpe027,id:720575940608145026,,,intrinsic,,,putative_primary,DNxn167,id:32388,,,acetylcholine,,,,neck_connective,left,descending,[133616  39904   5462],15154.920976
2641,720575941540261501,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A016,,,,,intrinsic,,,20A.22A,IN20A.22A016,id:19921,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[156704 161152   4234],4016.891104
2642,720575941540270973,,,ventral_nerve_cord_serially_convergent,,,ventral_nerve_cord_bilateral_interconnecting,IN23B001,,,,,intrinsic,,,23B,IN23B001,id:10296,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[148896 159392   5281],29704.509072
2643,720575941540283597,,prosternal_organ,hair_plate_neuron,proprioception,joint_angle,prosternal_hair_plate_neuron,SNpp19,,,,,afferent,,,,SNpp19,id:22777,right_prosternal_nerve,,acetylcholine,,,hair_plate,ventral_nerve_cord,right,sensory,,3797.372224
2644,720575941540291789,,,descending_neuron,,,,DNge074,DNge074,id:720575940617035449,,,intrinsic,,,,DNxl110,id:12791,,,acetylcholine,,,,ventral_nerve_cord,right,descending,[120480  63328   1615],11518.210544
2645,720575941540294013,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_restricted,IN09A001,,,,,intrinsic,,,09A,IN09A001,id:10293,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[117088 139696   2780],25178.09528
2646,720575941540462285,,,descending_neuron,,,,DNde003,DNde003,id:720575940625718053,,,intrinsic,,,,DNxl067,id:30912,,,acetylcholine,,DNde004,,neck_connective,right,descending,[85184 21680  2277],5854.439376
2647,720575941540466381,,,descending_neuron,,,,DNp08,DNp08,id:720575940628498161,,,intrinsic,,,PSp3,DNp08,id:12707,,,glutamate,,,,neck_connective,left,descending,[140720  51376   4444],19415.397136
2648,720575941540535069,,,descending_neuron,,,,DNge020,DNge020,id:720575940632355885,,,intrinsic,,,MX12,DNg12,id:31361,,,acetylcholine,,MX12_L_21,,neck_connective,left,descending,[144160  46848   1133],2551.831952
2649,720575941540726045,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN13A051,,,,,intrinsic,,,13A,IN13A051,id:101053,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[118384 143760   1800],6237.69344
2650,720575941540973773,,front_leg,hair_plate_neuron,proprioception,,front_leg_hair_plate_neuron,SNppxx,,,,,afferent,,,,SNppxx,id:101927,right_prothoracic_leg_nerve,,gaba,,,orphan,ventral_nerve_cord,right,sensory,,3273.896784
2651,720575941540977357,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_interconnecting,IN12B018,,,,,intrinsic,,,12B,IN12B018,id:12542,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[141024 171600   2931],9009.2524
2652,720575941541123164,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN09B038,,,,,intrinsic,,,09B,IN09B038,id:19006,,,acetylcholine,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106144 170832   3869],4904.541808
2653,720575941541271325,,,descending_neuron,,,,DNg78,DNg78,id:720575940606342089,,,intrinsic,,,putative_primary,DNg78,id:18207,,,acetylcholine,,,,neck_connective,right,descending,[89296 46512  1402],14610.76792
2654,720575941541318685,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN12B036,,,,,intrinsic,,,12B,IN12B036,id:20925,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[143776 172640   2956],3937.479696
2655,720575941541333117,,,ascending_neuron,,,,AN27X016,AN_multi_75,id:720575940620718472,,,intrinsic,,,27X,AN27X016,id:12996,,,glutamate,,,,neck_connective,right,ascending,[125328 166848   2517],19132.798576
2656,720575941541413757,,front_leg,chordotonal_organ_neuron,proprioception,direction,front_leg_hook_chordotonal_organ_neuron,SNpp39,,,,,afferent,,,,SNpp39,id:30692,left_prothoracic_leg_nerve,,gaba,acetylcholine,hook,chordotonal_organ,ventral_nerve_cord,left,sensory,,1529.895344
2657,720575941541431644,,,ascending_neuron,,,,AN19B015,AN_GNG_10,id:720575940611813362,,,intrinsic,,,19B,AN19B015,id:13309,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[112512 153168   4623],14972.372512
2658,720575941541459485,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta19,,,,id:1328,afferent,,,,SNta19,id:52434,left_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,left,sensory,,891.926896
2659,720575941541480573,,,ascending_neuron,,,,AN01A014,,,,,intrinsic,,,01A,AN01A014,id:10647,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[125632 139280   2756],15320.962272
2660,720575941541544028,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN19A003,,,,,intrinsic,,,19A,IN19A003,id:10192,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[157664 159424   4185],22596.259168
2661,720575941541645949,,front_leg,chordotonal_organ_neuron,proprioception,direction,front_leg_hook_chordotonal_organ_neuron,SNpp39,,,,,afferent,,,,SNpp39,id:196644,right_prothoracic_leg_nerve,,gaba,acetylcholine,hook,chordotonal_organ,ventral_nerve_cord,right,sensory,,1616.98056
2662,720575941541726493,,,descending_neuron,,,,DNge091,DNge091,id:720575940611610670,,,intrinsic,,,LB7,DNxn117,id:23811,,,acetylcholine,,,,neck_connective,left,descending,[153296  52080   1962],6306.840624
2663,720575941542325253,,,,proprioception,,ventral_nerve_cord_contralateral_restricted,IN14A092,,,,,intrinsic,,,14A,IN14A092,id:17237,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[127984 142320   1865],2486.393968
2664,720575941542330117,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A016,,,,,intrinsic,,,20A.22A,IN20A.22A016,id:19873,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[105408 155840   3584],3875.39456
2665,720575941542411868,,,,,,ventral_nerve_cord_ipsilateral_interconnecting,IN03A035,,,,,intrinsic,,,03A,IN03A035,id:163222,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[103264 163120   3662],5728.359072
2666,720575941542421340,,,ascending_neuron,,,,AN07B013,AN_GNG_60,id:720575940621591477,,,intrinsic,,,07B,AN07B013,id:100494,,,glutamate,,,,neck_connective,left,ascending,[134752 140016   2061],17544.25824
2667,720575941542435676,,,,,,ventral_nerve_cord_bilateral_restricted,IN03A045,,,,,intrinsic,,,03A,IN03A045,id:15904,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[154368 165648   3977],5617.424096
2668,720575941542437212,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN21A004,,,,,intrinsic,,,21A,IN21A004,id:12650,,,acetylcholine,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[155920 159440   4838],13962.92384
2669,720575941542442076,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_restricted,IN19B012,,,,,intrinsic,,,19B,IN19B012,id:10715,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106320 155904   4632],18552.586576
2670,720575941542454876,front_leg,,leg_motor_neuron,leg_motor,flex_femur_tibia_joint,front_leg_motor_neuron,tibia_flexor,,,,,efferent,,,15B,Ti flexor MN,id:14798,left_prothoracic_leg_nerve,,gaba,glutamate,,tibia_flexor_muscle,ventral_nerve_cord,left,motor,[149360 136400   2792],9697.70536
2671,720575941542477916,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN04B100,,,,,intrinsic,,,04B,IN04B100,id:36722,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[140384 147904   2088],3890.909584
2672,720575941542482524,,,,,,,CV1025,,,,,afferent,,,,,,right_prothoracic_leg_nerve,,gaba,,,,ventral_nerve_cord,right,sensory,,2605.199184
2673,720575941542514268,,,descending_neuron,,,,DNg43,DNg43,id:720575940614187006,,,intrinsic,,,MX7__prim,DNg43,id:12272,,,acetylcholine,,,,neck_connective,right,descending,[85808 47200  1487],21327.453888
2674,720575941542576413,,"front_leg,trochanter",hair_plate_neuron,proprioception,joint_angle,front_leg_hair_plate_neuron,SNpp52,,,,,afferent,,,,SNpp52,id:176036,right_prothoracic_leg_nerve,,gaba,,,hair_plate,ventral_nerve_cord,right,sensory,,3069.10584
2675,720575941542584837,,,descending_neuron,,,,DNge020,DNge020,id:720575940618393478,,,intrinsic,,,,DNxn139,id:38263,,,acetylcholine,,MX12_R_15,,neck_connective,right,descending,[100608  42752    514],2549.734064
2676,720575941542617117,,,descending_neuron,,,,DNp17,DNp17,id:720575940610010521,,,intrinsic,,,PSp2,DNp17,id:27640,,,acetylcholine,,,,neck_connective,right,descending,[111696  51152   4306],3506.47792
2677,720575941542664284,,,descending_neuron,,,,DNp102,DNp102,id:720575940610199781,,,intrinsic,,,PSp2,DNxn176,id:11573,,,acetylcholine,,,,neck_connective,right,descending,[109856  49712   4403],22981.030496
2678,720575941542676572,,,descending_neuron,,,,DNg85,DNg85,id:720575940626295396,,,intrinsic,,,LB23,DNg85,id:26448,,,acetylcholine,,LB23_R_19,,neck_connective,right,descending,[115296  71616   2157],13608.698944
2679,720575941542733573,,,descending_neuron,,,,DNde003,DNde003,id:720575940621392086,,,intrinsic,,,putative_primary,DNfl021,id:30389,,,acetylcholine,,DNde004,,neck_connective,left,descending,[160496  18416   2807],9026.491728
2680,720575941542779421,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN19A081,,,,,intrinsic,,,19A,,,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[153872 141104   4201],2873.857152
2681,720575941542796549,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN19A005,,,,,intrinsic,,,19A,,,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[146624 153072   4967],29850.76384
2682,720575941542797829,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN19A122,,,,,intrinsic,,,19A,IN19A122,id:22350,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[155904 154752   4698],3329.229312
2683,720575941542848604,,front_leg,hair_plate_neuron,proprioception,joint_angle,front_leg_hair_plate_neuron,SNpp45,,,,,afferent,,,,SNpp45,id:172221,right_prothoracic_leg_nerve,,gaba,,,hair_plate,ventral_nerve_cord,right,sensory,,2199.3492
2684,720575941542866973,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN13B004,,,,,intrinsic,,,13B,IN13B004,id:10620,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[135328 162176   2043],24728.26872
2685,720575941542885661,,,descending_neuron,,,,DNg84,DNg84,id:720575940639152361,,,intrinsic,,,LB23,DNg84,id:25870,,,acetylcholine,,LB23_R_18,,neck_connective,right,descending,[110368  70528   1930],15589.378416
2686,720575941542894109,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN16B077,,,,,intrinsic,,,16B,IN16B077,id:19867,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[123120 139120   2553],3982.24968
2687,720575941542897949,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A085,,,,,intrinsic,,,03A,IN03A085,id:15503,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[109168 161792   3009],3612.862304
2688,720575941542898205,,,descending_neuron,,,,DNd04,DNd04,id:720575940619945931,,,intrinsic,,,,DNd04,id:14282,,,glutamate,,,,neck_connective,right,descending,[90800 25920  1682],17593.025728
2689,720575941542905629,,,sequential_leg_neuromeres,,,ventral_nerve_cord_ipsilateral_interconnecting,IN03A009,,,,,intrinsic,,,03A,IN03A009,id:11788,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[153072 166544   3632],7964.057328
2690,720575941542908189,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN16B091,,,,,intrinsic,,,16B,IN16B091,id:26717,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[124992 136144   2215],3349.502688
2691,720575941542918941,,,ascending_neuron,,,,AN10B008,SA_DMT_ADMN_7,id:720575940638457552,,,intrinsic,,,10B,AN10B008,id:10622,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[117968 223392   4068],13226.358592
2692,720575941543045149,,,descending_neuron,,,,DNa09,DNa09,id:720575940634140883,,,intrinsic,,,WEDd1,DNa09,id:12259,,,acetylcholine,,,,neck_connective,left,descending,[155600  17936   3906],25605.241376
2693,720575941543092060,,,descending_neuron,,,,DNp14,DNp14,id:720575940620354836,,,intrinsic,,,putative_primary,DNp14,id:13012,,,acetylcholine,,,,neck_connective,right,descending,[96112 48096  4268],21844.331936
2694,720575941543093021,,,descending_neuron,,,,DNge042,DNge042,id:720575940613347299,,,intrinsic,,,putative_primary,DNxl073,id:24337,,,acetylcholine,,,,neck_connective,right,descending,[80128 50592  1411],15992.269232
2695,720575941543158813,,,ascending_neuron,,,,AN05B010,AN_GNG_49,id:720575940622707592,,,intrinsic,,,05B,AN05B010,id:10591,,,gaba,gaba,,,neck_connective,right,ascending,[127424 166160   2779],19059.48736
2696,720575941543320169,,front_leg,orphan_neuron,proprioception,,front_leg_orphan_neuron,SNppxx,,,,,afferent,,,,SNppxx,id:40931664912,right_prothoracic_leg_nerve,,gaba,,,orphan,ventral_nerve_cord,right,sensory,,1239.933888
2697,720575941543398505,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN21A012,,,,,intrinsic,,,21A,IN21A012,id:11289,,,acetylcholine,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106464 154272   4048],12465.193408
2698,720575941543434172,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A061,,,,,intrinsic,,,03A,IN03A061,id:21342,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[155376 161600   4317],1828.277504
2699,720575941543444924,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_restricted,IN12B072,,,,,intrinsic,,,12B,IN12B072,id:23793,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[124400 169440   2881],2999.280576
2700,720575941543449788,,,sequential_leg_neuromeres,,,ventral_nerve_cord_contralateral_interconnecting,IN01A009,,,,,intrinsic,,,01A,IN01A009,id:12815,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[132384 146048   2845],12680.127424
2701,720575941543585129,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A080,,,,,intrinsic,,,03A,IN03A080,id:186215,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[155312 164304   4207],3645.051888
2702,720575941543607740,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN07B010,,,,,intrinsic,,,07B,IN07B010,id:10440,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[140080 175024   3292],15659.847136
2703,720575941543633157,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN16B124,,,,,intrinsic,,,16B,IN16B124,id:101872,,,glutamate,glutamate,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[135712 135232   2477],2460.76256
2704,720575941543635205,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN03A073,,,,,intrinsic,,,03A,IN03A073,id:23537,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[154480 163216   4760],3659.834144
2705,720575941543651004,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN19A088,,,,,intrinsic,,,19A,,,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[148464 152448   5027],2902.444448
2706,720575941543655785,,,,proprioception,,ventral_nerve_cord_bilateral_interconnecting,IN10B032,,,,,intrinsic,,,10B,IN10B032,id:24049,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[130768 146416   2087],2889.524224
2707,720575941543658428,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_restricted,IN12B012,,,,,intrinsic,,,12B,IN12B012,id:25558,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[138528 169456   3129],12183.13416
2708,720575941543666364,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A085,,,,,intrinsic,,,20A.22A,IN20A.22A085,id:171923,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[107248 162096   3092],1732.30688
2709,720575941543684357,,,descending_neuron,,,,DNg94,DNg94,id:720575940623626986,,,intrinsic,,,,DNg94,id:22372,,,acetylcholine,,,,neck_connective,left,descending,[149104  51392   1714],9178.688352
2710,720575941543739653,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_interconnecting,IN09A064,,,,,intrinsic,,,09A,IN09A064,id:22953,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[138704 143392   2990],2300.74088
2711,720575941543751173,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN16B042,,,,,intrinsic,,,16B,IN16B042,id:158008,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[122944 141840   2198],6429.358624
2712,720575941543766533,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta34,,,,,afferent,,,,SNta34,id:51045,right_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,right,sensory,,770.928592
2713,720575941543812869,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A038,,,,,intrinsic,,,20A.22A,IN20A.22A038,id:24925,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[105040 157680   3530],3525.232
2714,720575941543962629,,,descending_neuron,,,,DNg05_b,DNg05_b,id:720575940625550398,,,intrinsic,,,LB12,DNg05,id:28700,,,acetylcholine,,,,neck_connective,right,descending,[82336 58064  1775],4305.949616
2715,720575941544212412,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN08A046,,,,,intrinsic,,,08A,IN08A046,id:154304,,,glutamate,glutamate,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[141680 139696   2898],2435.012096
2716,720575941544272489,,,ventral_nerve_cord_centripetal,,,ventral_nerve_cord_bilateral_interconnecting,IN19A067,,,,,intrinsic,,,19A,,,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[107584 152064   4075],3025.999792
2717,720575941544490676,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_interconnecting,IN06B033,,,,,intrinsic,,,06B,IN06B033,id:12690,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[126336 166208   2919],7792.658368
2718,720575941544516276,,,single_leg_neuromere,proprioception,,ventral_nerve_cord_contralateral_restricted,IN13B076,,,,,intrinsic,,,13B,,,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[133360 146944   1920],3159.85408
2719,720575941544541364,,,ascending_neuron,,,,AN08B112,,,,,intrinsic,,,,AN08B112,id:29018,,,acetylcholine,,,,neck_connective,right,ascending,[128864 139200   2083],2934.075248
2720,720575941544546996,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN08A034,,,,,intrinsic,,,08A,,,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[122400 139696   2543],3284.46176
2721,720575941544636084,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN19A120,,,,,intrinsic,,,19A,IN19A120,id:48724,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[109264 150960   4327],2816.346016
2722,720575941544661172,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN13B017,,,,,intrinsic,,,13B,IN13B017,id:14113,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[135488 143952   2016],6345.394128
2723,720575941544701957,,front_leg,chordotonal_organ_neuron,proprioception,direction,front_leg_hook_chordotonal_organ_neuron,SNpp41,,,,,afferent,,,,SNpp41,id:206048,right_prothoracic_leg_nerve,,gaba,acetylcholine,hook,chordotonal_organ,ventral_nerve_cord,right,sensory,,1203.584816
2724,720575941544744965,,,sequential_leg_neuromeres,,,ventral_nerve_cord_ipsilateral_interconnecting,IN09A009,,,,,intrinsic,,,09A,IN09A009,id:11590,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[ 99376 168976   4388],10148.103104
2725,720575941544751877,,front_leg,chordotonal_organ_neuron,proprioception,position,front_leg_claw_chordotonal_organ_neuron,SNpp50,,,,,afferent,,,,SNpp50,id:163745,left_prothoracic_leg_nerve,,gaba,acetylcholine,claw,chordotonal_organ,ventral_nerve_cord,left,sensory,,1543.303568
2726,720575941544780037,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN03A019,,,,,intrinsic,,,03A,IN03A019,id:14091,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[110016 165232   2968],8585.653264
2727,720575941544914793,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN17A020,,,,,intrinsic,,,17A,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[120576 141664   2737],12212.874576
2728,720575941544954556,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN16B036,,,,,intrinsic,,,16B,IN16B036,id:13905,,,glutamate,glutamate,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[143184 139424   2517],7503.131008
2729,720575941544977596,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN14A024,,,,,intrinsic,,,14A,IN14A024,id:19289,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[132864 143232   2004],3969.242224
2730,720575941545033916,,,descending_neuron,,,,DNge071,DNge071,id:720575940611765201,,,intrinsic,,,LB6,DNnt011,id:34390,,,gaba,,,,neck_connective,right,descending,[89776 57392  1776],2497.82184
2731,720575941545080252,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN17A044,,,,,intrinsic,,,17A,IN17A044,id:15251,,,gaba,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,,10786.383392
2732,720575941545086088,,,ascending_neuron,,,,AN08B106,,,,,intrinsic,,,08B,AN08B106,id:25262,,,acetylcholine,acetylcholine,,,neck_connective,left,ascending,[135536 138816   2198],2215.010992
2733,720575941545120361,,,descending_neuron,,,,DNg12_e,DNg12_e,id:720575940627814522,,,intrinsic,,,MX12,DNfl030,id:23953,,,acetylcholine,,MX12_L_22,,neck_connective,left,descending,[139152  44592    511],4542.22264
2734,720575941545123589,,,ascending_neuron,,,,AN23B003,AN_GNG_81,id:720575940636004975,,,intrinsic,,,23B,AN23B003,id:153076,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[104000 205008   5423],17145.284832
2735,720575941545143688,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A066,,,,,intrinsic,,,03A,IN03A066,id:20328,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[155696 162240   4248],3862.810544
2736,720575941545195656,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN07B066,,,,,intrinsic,,,07B,IN07B066,id:21437,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[144272 174784   3252],3818.215152
2737,720575941545205253,,front_leg,hair_plate_neuron,proprioception,joint_angle,front_leg_hair_plate_neuron,SNpp45,,,,,afferent,,,,SNpp45,id:172221,right_prothoracic_leg_nerve,,gaba,,,hair_plate,ventral_nerve_cord,right,sensory,,2773.63512
2738,720575941545273861,,,descending_neuron,,,,DNpe054,DNpe054,id:720575940603580960,,,intrinsic,,,PSp2,DNut042,id:36468,,,acetylcholine,,,,neck_connective,left,descending,[128048  53328   4138],2858.964032
2739,720575941545312005,,,descending_neuron,,,,DNp22,DNp22,id:720575940631225996,,,intrinsic,,,putative_primary,DNp22,id:11012,,,acetylcholine,,,,neck_connective,right,descending,[103120  63072   3124],19752.593328
2740,720575941545340296,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN04B081,,,,,intrinsic,,,04B,IN04B081,id:17584,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[116992 166784   2555],3282.01656
2741,720575941545355625,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN12B074,,,,,intrinsic,,,12B,IN12B074,id:15899,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[120864 166464   2897],3002.281664
2742,720575941545418501,,,descending_neuron,,,,DNg67,DNg67,id:720575940632877869,,,intrinsic,,,putative_primary,DNg67,id:37992,,,acetylcholine,,,,neck_connective,left,descending,[84688 44336  1484],6322.855344
2743,720575941545432425,,,descending_neuron,,,,DNb08,DNb08,id:720575940621068464,,,intrinsic,,,putative_primary,DNb08,id:14680,,,acetylcholine,,,,neck_connective,right,descending,[93872 26544  2299],15466.852672
2744,720575941545438057,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN17A065,,,,,intrinsic,,,17A,IN17A065,id:17385,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[119088 138048   2852],5043.715424
2745,720575941545449065,,front_leg,chordotonal_organ_neuron,proprioception,position,front_leg_claw_chordotonal_organ_neuron,SNpp50,,,,,afferent,,,,SNpp50,id:163745,left_prothoracic_leg_nerve,,gaba,acetylcholine,claw,chordotonal_organ,ventral_nerve_cord,left,sensory,,1450.985904
2746,720575941545471593,,,ventral_nerve_cord_dorsal,,,ventral_nerve_cord_bilateral_interconnecting,IN11A021,,,,,intrinsic,,,11A,IN11A021,id:164377,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[150656 158960   5775],4869.199488
2747,720575941545479868,front_leg,,leg_motor_neuron,leg_motor,flex_coxa_trochanter_joint,front_leg_motor_neuron,accessory_trochanter_flexor,,,,,efferent,,,TBD,Acc. tr flexor MN,id:23048,left_prothoracic_leg_nerve,,,,,accessory_trochanter_flexor_muscle,ventral_nerve_cord,left,motor,[139744 138016   2317],3599.306256
2748,720575941545487365,,,ascending_neuron,,,,ANXXX082,AN_AVLP_41,id:720575940621163802,,,intrinsic,,,TBD,ANXXX082,id:11886,,,acetylcholine,,,,neck_connective,left,ascending,[109584 232096   6451],17652.16728
