,bodyId,type,instance,superclass,subclass,hemilineage,size,predictedNt,predictedNtProb,consensusNt,somaSide,rootSide,motor module,step contribution,class
1737,801047,IN07B009,IN07B009_L,vnc_intrinsic,BI,,3097411334,glutamate,,glutamate,L,,,,intrinsic neuron
1738,801051,IN08B054,IN08B054_R,vnc_intrinsic,BI,,1206809237,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1739,801055,IN16B014,IN16B014_R,vnc_intrinsic,BI,,4658371111,glutamate,,glutamate,R,,,,intrinsic neuron
1740,801061,IN19B012,IN19B012_L,vnc_intrinsic,BR,,3643070062,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1741,801067,IN01A009,IN01A009_R,vnc_intrinsic,CI,,2706643132,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1742,801068,IN01A034,IN01A034_L,vnc_intrinsic,CR,,1595458304,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1743,801072,IN07B012,IN07B012_R,vnc_intrinsic,BI,,2942397366,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1744,801074,IN03A007,IN03A007_L,vnc_intrinsic,IR,,2743427711,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1745,801075,IN18B011,IN18B011_R,vnc_intrinsic,BI,,2228423282,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1746,801079,Sternotrochanter MN,Sternotrochanter MN_R,vnc_motor,fl,,3643178160,histamine,,unclear,R,,femur/tr extend,swing,motor neuron
1747,801088,IN03B015,IN03B015_R,vnc_intrinsic,II,,3877554489,gaba,,gaba,R,,,,intrinsic neuron
1748,801089,INXXX031,INXXX031_L,vnc_intrinsic,BI,,3337681505,gaba,,gaba,L,,,,intrinsic neuron
1749,801101,IN01A012,IN01A012_R,vnc_intrinsic,CR,,2841280787,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1750,801102,IN19A142,IN19A142_L,vnc_intrinsic,BI,,2147492716,gaba,,gaba,L,,,,intrinsic neuron
1751,801105,IN03B025,IN03B025_L,vnc_intrinsic,II,,2694177585,gaba,,gaba,L,,,,intrinsic neuron
1752,801111,IN03A010,IN03A010_L,vnc_intrinsic,IR,,2457832317,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1753,801120,IN09A006,IN09A006_L,vnc_intrinsic,IR,,2533464396,gaba,,gaba,L,,,,intrinsic neuron
1754,801127,INXXX468,INXXX468_L,vnc_intrinsic,IR,,1571664166,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1755,801140,IN18B009,IN18B009_L,vnc_intrinsic,BI,,3402154092,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1756,801144,IN13B004,IN13B004_L,vnc_intrinsic,CR,,4055735844,gaba,,gaba,L,,,,intrinsic neuron
1757,801154,IN13B023,IN13B023_R,vnc_intrinsic,CR,,1430696339,gaba,,gaba,R,,,,intrinsic neuron
1758,801159,IN18B011,IN18B011_L,vnc_intrinsic,BI,,3510900703,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1759,801173,Tergopleural/Pleural promotor MN,Tergopleural/Pleural promotor MN_L,vnc_motor,fl,,3423082014,unclear,,unclear,L,,coxa swing,swing,motor neuron
1760,801175,IN03A009,IN03A009_L,vnc_intrinsic,II,,2838644292,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1761,801176,IN12A021_a,IN12A021_a_L,vnc_intrinsic,BI,,1573826280,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1762,801180,IN12B047,IN12B047_L,vnc_intrinsic,BR,,434228062,gaba,,gaba,L,,,,intrinsic neuron
1763,801181,IN23B021,IN23B021_R,vnc_intrinsic,BI,,978988218,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1764,801184,INXXX058,INXXX058_R,vnc_intrinsic,BI,,3749893676,gaba,,gaba,R,,,,intrinsic neuron
1765,801186,INXXX008,INXXX008_L,vnc_intrinsic,BI,,6830765447,unclear,,unclear,L,,,,intrinsic neuron
1766,801194,INXXX031,INXXX031_R,vnc_intrinsic,BI,,3237887014,gaba,,gaba,R,,,,intrinsic neuron
1767,801204,AN06B089,AN06B089_R,ascending_neuron,CA,,3072702505,gaba,,gaba,R,,,,ascending neuron
1768,801222,IN21A007,IN21A007_R,vnc_intrinsic,IR,,2194354659,glutamate,,glutamate,R,,,,intrinsic neuron
1769,801230,INXXX096,INXXX096_L,vnc_intrinsic,BI,,2308953288,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1770,801233,IN03B021,IN03B021_R,vnc_intrinsic,II,,4106827151,gaba,,gaba,R,,,,intrinsic neuron
1771,801237,IN08B040,IN08B040_R,vnc_intrinsic,,,1204646660,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1772,801252,IN07B009,IN07B009_L,vnc_intrinsic,BI,,4726629567,glutamate,,glutamate,L,,,,intrinsic neuron
1773,801254,IN13B011,IN13B011_R,vnc_intrinsic,CR,,2294189414,gaba,,gaba,R,,,,intrinsic neuron
1774,801260,IN01A039,IN01A039_L,vnc_intrinsic,CR,,896235216,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1775,801261,IN19B005,IN19B005_R,vnc_intrinsic,BR,,5077689757,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1776,801262,IN18B011,IN18B011_R,vnc_intrinsic,BI,,3729087902,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1777,801263,IN17A041,IN17A041_R,vnc_intrinsic,IR,,1786755707,glutamate,,glutamate,R,,,,intrinsic neuron
1778,801274,IN03A089,IN03A089_R,vnc_intrinsic,IR,,472284114,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1779,801283,IN16B020,IN16B020_R,vnc_intrinsic,BR,,2553257896,glutamate,,glutamate,R,,,,intrinsic neuron
1780,801297,IN23B007,IN23B007_L,vnc_intrinsic,BI,,1401806826,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1781,801302,IN10B002,IN10B002_R,vnc_intrinsic,CI,,3349353268,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1782,801312,IN01A011,IN01A011_L,vnc_intrinsic,CI,,3361069044,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1783,801316,IN21A001,IN21A001_L,vnc_intrinsic,IR,,4565956348,glutamate,,glutamate,L,,,,intrinsic neuron
1784,801317,IN08B046,IN08B046_L,vnc_intrinsic,BI,,1405056909,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1785,801324,IN21A019,IN21A019_L,vnc_intrinsic,IR,,1926454200,glutamate,,glutamate,L,,,,intrinsic neuron
1786,801334,IN12B034,IN12B034_R,vnc_intrinsic,CR,,764488902,gaba,,gaba,R,,,,intrinsic neuron
1787,801342,IN17A017,IN17A017_R,vnc_intrinsic,IR,,2698703552,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1788,801345,IN03A073,IN03A073_L,vnc_intrinsic,IR,,670100859,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1789,801347,INXXX008,INXXX008_R,vnc_intrinsic,BI,,6774013551,unclear,,unclear,R,,,,intrinsic neuron
1790,801355,IN03A004,IN03A004_R,vnc_intrinsic,IR,,3635806920,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1791,801358,IN12A036,IN12A036_R,vnc_intrinsic,BI,,971851657,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1792,801364,IN19A019,IN19A019_R,vnc_intrinsic,BI,,2563414962,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1793,801374,IN13B010,IN13B010_R,vnc_intrinsic,CR,,2492530662,gaba,,gaba,R,,,,intrinsic neuron
1794,801382,IN09A002,IN09A002_R,vnc_intrinsic,IR,,4436036755,gaba,,gaba,R,,,,intrinsic neuron
1795,801385,IN18B005,IN18B005_R,vnc_intrinsic,BI,,4774316528,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1796,801386,IN21A003,IN21A003_R,vnc_intrinsic,IR,,3748277407,glutamate,,glutamate,R,,,,intrinsic neuron
1797,801389,IN09B006,IN09B006_R,vnc_intrinsic,BI,,2583229265,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1798,801404,IN11B002,IN11B002_R,vnc_intrinsic,BI,,2561977524,gaba,,gaba,R,,,,intrinsic neuron
1799,801405,IN08B042,IN08B042_L,vnc_intrinsic,BI,,1307290012,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1800,801409,IN14A005,IN14A005_L,vnc_intrinsic,CR,,2423924455,glutamate,,glutamate,L,,,,intrinsic neuron
1801,801417,IN02A033,IN02A033_L,vnc_intrinsic,IR,,736476192,glutamate,,glutamate,L,,,,intrinsic neuron
1802,801425,IN21A028,IN21A028_L,vnc_intrinsic,BR,,800596559,glutamate,,glutamate,L,,,,intrinsic neuron
1803,801426,IN18B011,IN18B011_L,vnc_intrinsic,BI,,2184891707,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1804,801430,INXXX126,INXXX126_L,vnc_intrinsic,II,,1826111988,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1805,801433,IN13A005,IN13A005_R,vnc_intrinsic,BR,,3080193975,gaba,,gaba,R,,,,intrinsic neuron
1806,801437,IN08A006,IN08A006_R,vnc_intrinsic,IR,,3541533555,gaba,,gaba,R,,,,intrinsic neuron
1807,801441,IN08A008,IN08A008_R,vnc_intrinsic,BR,,2972147430,glutamate,,glutamate,R,,,,intrinsic neuron
1808,801443,IN03B016,IN03B016_L,vnc_intrinsic,II,,3628639789,gaba,,gaba,L,,,,intrinsic neuron
1809,801451,IN12A011,IN12A011_L,vnc_intrinsic,II,,2190375699,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1810,801454,IN16B033,IN16B033_R,vnc_intrinsic,IR,,2271513579,glutamate,,glutamate,R,,,,intrinsic neuron
1811,801469,Sternal anterior rotator MN,Sternal anterior rotator MN_R,vnc_motor,fl,,4660923850,unclear,,unclear,R,,coxa swing,swing,motor neuron
1812,801472,IN14A005,IN14A005_R,vnc_intrinsic,CR,,2433026293,glutamate,,glutamate,R,,,,intrinsic neuron
1813,801474,IN03A005,IN03A005_L,vnc_intrinsic,BI,,2875941167,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1814,801490,IN01B003,IN01B003_L,vnc_intrinsic,IR,,2074999779,gaba,,gaba,L,,,,intrinsic neuron
1815,801509,IN09A010,IN09A010_R,vnc_intrinsic,IR,,2951507432,gaba,,gaba,R,,,,intrinsic neuron
1816,801513,IN03B020,IN03B020_R,vnc_intrinsic,BI,,2637908801,gaba,,gaba,R,,,,intrinsic neuron
1817,801518,IN12B004,IN12B004_R,vnc_intrinsic,BI,,3063960766,gaba,,gaba,R,,,,intrinsic neuron
1818,801523,IN18B012,IN18B012_R,vnc_intrinsic,BI,,2644161642,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1819,801527,IN03B025,IN03B025_R,vnc_intrinsic,II,,2479486307,gaba,,gaba,R,,,,intrinsic neuron
1820,801528,IN01A032,IN01A032_R,vnc_intrinsic,CR,,1211757361,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1821,801530,IN07B020,IN07B020_R,vnc_intrinsic,BI,,2297856503,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1822,801534,IN06B006,IN06B006_L,vnc_intrinsic,BI,,4296429096,gaba,,gaba,L,,,,intrinsic neuron
1823,801539,IN16B033,IN16B033_L,vnc_intrinsic,IR,,2417110485,glutamate,,glutamate,L,,,,intrinsic neuron
1824,801547,IN21A018,IN21A018_L,vnc_intrinsic,IR,,2009186047,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1825,801562,DNge088,DNge088_R,descending_neuron,ut,,1302451526,glutamate,,glutamate,R,,,,descending neuron
1826,801568,IN19A024,IN19A024_L,vnc_intrinsic,BR,,2861173825,gaba,,gaba,L,,,,intrinsic neuron
1827,801569,IN04B101,IN04B101_L,vnc_intrinsic,BR,,656029738,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1828,801576,IN07B012,IN07B012_R,vnc_intrinsic,BI,,3473293003,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1829,801582,IN03B042,IN03B042_R,vnc_intrinsic,IR,,1455014746,gaba,,gaba,R,,,,intrinsic neuron
1830,801583,IN13B059,IN13B059_R,vnc_intrinsic,CR,,571042434,gaba,,gaba,R,,,,intrinsic neuron
1831,801592,IN03A014,IN03A014_R,vnc_intrinsic,IR,,1802917278,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1832,801593,IN18B008,IN18B008_L,vnc_intrinsic,BI,,3429691656,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1833,801596,IN09B008,IN09B008_L,vnc_intrinsic,BR,,2020771003,glutamate,,glutamate,L,,,,intrinsic neuron
1834,801598,IN03B019,IN03B019_L,vnc_intrinsic,BI,,3234486645,gaba,,gaba,L,,,,intrinsic neuron
1835,801603,IN23B022,IN23B022_L,vnc_intrinsic,BI,,941820263,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1836,801613,IN12B086,IN12B086_L,vnc_intrinsic,BI,,452897059,gaba,,gaba,L,,,,intrinsic neuron
1837,801614,INXXX032,INXXX032_L,vnc_intrinsic,BI,,4312304550,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1838,801616,IN03B015,IN03B015_L,vnc_intrinsic,II,,3133212802,gaba,,gaba,L,,,,intrinsic neuron
1839,801621,IN06B054,IN06B054_R,vnc_intrinsic,BI,,953312048,gaba,,gaba,R,,,,intrinsic neuron
1840,801650,IN08A007,IN08A007_R,vnc_intrinsic,IR,,2963303896,glutamate,,glutamate,R,,,,intrinsic neuron
1841,801667,IN01A005,IN01A005_L,vnc_intrinsic,BI,,3316794025,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1842,801674,IN03A005,IN03A005_R,vnc_intrinsic,BI,,2825901179,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1843,801675,IN13A012,IN13A012_R,vnc_intrinsic,IR,,2070997554,gaba,,gaba,R,,,,intrinsic neuron
1844,801682,IN19A013,IN19A013_R,vnc_intrinsic,IR,,3831358042,gaba,,gaba,R,,,,intrinsic neuron
1845,801685,Sternotrochanter MN,Sternotrochanter MN_L,vnc_motor,fl,,2744661720,unclear,,unclear,L,,femur/tr extend,swing,motor neuron
1846,801689,IN00A010,IN00A010_M,vnc_intrinsic,BI,,2006147086,gaba,,gaba,M,,,,intrinsic neuron
1847,801699,IN18B016,IN18B016_R,vnc_intrinsic,BI,,2292573747,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1848,801706,IN01A005,IN01A005_R,vnc_intrinsic,BI,,3511084460,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1849,801718,IN13B012,IN13B012_R,vnc_intrinsic,CR,,2188595671,gaba,,gaba,R,,,,intrinsic neuron
1850,801719,IN09B006,IN09B006_L,vnc_intrinsic,BI,,2527817976,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1851,801720,IN03A066,IN03A066_L,vnc_intrinsic,,,674160011,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1852,801725,IN19B005,IN19B005_L,vnc_intrinsic,BR,,5255946162,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1853,801739,IN03A020,IN03A020_L,vnc_intrinsic,IR,,1702914476,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1854,801752,IN03B019,IN03B019_R,vnc_intrinsic,BI,,3207865759,gaba,,gaba,R,,,,intrinsic neuron
1855,801755,IN00A002,IN00A002_M,vnc_intrinsic,BI,,6204517493,gaba,,gaba,M,,,,intrinsic neuron
1856,801758,IN09A006,IN09A006_R,vnc_intrinsic,IR,,3320326712,gaba,,gaba,R,,,,intrinsic neuron
1857,801762,IN03A014,IN03A014_L,vnc_intrinsic,IR,,1496865156,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1858,801763,IN04B020,IN04B020_L,vnc_intrinsic,BR,,1283274959,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1859,801770,IN04B010,IN04B010_R,vnc_intrinsic,,,1274053559,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1860,801772,INXXX058,INXXX058_R,vnc_intrinsic,BI,,3508809684,gaba,,gaba,R,,,,intrinsic neuron
1861,801773,IN16B014,IN16B014_L,vnc_intrinsic,BI,,4269304897,glutamate,,glutamate,L,,,,intrinsic neuron
1862,801785,IN21A005,IN21A005_L,vnc_intrinsic,IR,,2519358792,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1863,801786,IN19A024,IN19A024_R,vnc_intrinsic,BR,,2984894505,gaba,,gaba,R,,,,intrinsic neuron
1864,801805,IN08B003,IN08B003_R,vnc_intrinsic,BI,,5280415253,gaba,,gaba,R,,,,intrinsic neuron
1865,801807,IN26X002,IN26X002_L,vnc_intrinsic,IR,,2447874181,gaba,,gaba,L,,,,intrinsic neuron
1866,801809,IN18B032,IN18B032_R,vnc_intrinsic,BI,,2740260869,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1867,801811,IN03B016,IN03B016_R,vnc_intrinsic,II,,3666831019,gaba,,gaba,R,,,,intrinsic neuron
1868,801818,IN10B007,IN10B007_L,vnc_intrinsic,BI,,2721912842,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1869,801822,IN21A010,IN21A010_L,vnc_intrinsic,IR,,2747478929,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1870,801824,Tergopleural/Pleural promotor MN,Tergopleural/Pleural promotor MN_R,vnc_motor,fl,,4511743828,unclear,,unclear,R,,coxa swing,swing,motor neuron
1871,801828,IN12B015,IN12B015_L,vnc_intrinsic,BI,,2399278049,gaba,,gaba,L,,,,intrinsic neuron
1872,801840,IN20A.22A013,IN20A.22A013_L,vnc_intrinsic,,,721586877,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1873,801845,IN27X002,IN27X002_L,vnc_intrinsic,BI,,8744195358,octopamine,,unclear,L,,,,intrinsic neuron
1874,801857,IN03A009,IN03A009_R,vnc_intrinsic,II,,1498646890,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1875,801863,IN06B032,IN06B032_R,vnc_intrinsic,BI,,1972067748,gaba,,gaba,R,,,,intrinsic neuron
1876,801875,IN21A014,IN21A014_R,vnc_intrinsic,IR,,2497316085,glutamate,,glutamate,R,,,,intrinsic neuron
1877,801880,IN08A050,IN08A050_L,vnc_intrinsic,BR,,396462384,glutamate,,glutamate,L,,,,intrinsic neuron
1878,801884,IN16B036,IN16B036_L,vnc_intrinsic,IR,,1363455267,glutamate,,glutamate,L,,,,intrinsic neuron
1879,801886,IN20A.22A029,IN20A.22A029_L,vnc_intrinsic,IR,,576302243,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1880,801890,IN09A001,IN09A001_R,vnc_intrinsic,BR,,5373972249,gaba,,gaba,R,,,,intrinsic neuron
1881,801893,IN09B006,IN09B006_R,vnc_intrinsic,BI,,2262239335,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1882,801894,IN21A010,IN21A010_R,vnc_intrinsic,IR,,2984897127,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1883,801902,IN16B055,IN16B055_R,vnc_intrinsic,BR,,761819324,glutamate,,glutamate,R,,,,intrinsic neuron
1884,801904,IN21A007,IN21A007_L,vnc_intrinsic,IR,,2652315105,glutamate,,glutamate,L,,,,intrinsic neuron
1885,801909,IN03A045,IN03A045_L,vnc_intrinsic,BR,,1011847733,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1886,801913,IN18B018,IN18B018_R,vnc_intrinsic,BI,,2243962917,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1887,801915,Sternal posterior rotator MN,Sternal posterior rotator MN_L,vnc_motor,fl,,2032252614,unclear,,unclear,L,,coxa stance,stance,motor neuron
1888,801917,IN12B005,IN12B005_R,vnc_intrinsic,BI,,2310751663,gaba,,gaba,R,,,,intrinsic neuron
1889,801918,Sternal anterior rotator MN,Sternal anterior rotator MN_R,vnc_motor,fl,,3770430985,unclear,,unclear,R,,coxa swing,swing,motor neuron
1890,801927,IN06A006,IN06A006_R,vnc_intrinsic,BI,,2020598901,gaba,,gaba,R,,,,intrinsic neuron
1891,801935,IN09A016,IN09A016_L,vnc_intrinsic,BR,,1414290962,gaba,,gaba,L,,,,intrinsic neuron
1892,801940,IN12B007,IN12B007_L,vnc_intrinsic,CR,,2707874657,gaba,,gaba,L,,,,intrinsic neuron
1893,801950,IN14A009,IN14A009_R,vnc_intrinsic,CR,,1589560663,glutamate,,glutamate,R,,,,intrinsic neuron
1894,801951,INXXX126,INXXX126_R,vnc_intrinsic,II,,1881278069,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1895,801952,IN20A.22A023,IN20A.22A023_L,vnc_intrinsic,IR,,443179034,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1896,801956,IN18B032,IN18B032_L,vnc_intrinsic,BI,,2787496257,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1897,801962,IN06B032,IN06B032_L,vnc_intrinsic,BI,,1909649371,gaba,,gaba,L,,,,intrinsic neuron
1898,801964,IN21A009,IN21A009_R,vnc_intrinsic,BR,,2729587475,glutamate,,glutamate,R,,,,intrinsic neuron
1899,801976,DNpe032,DNpe032(PS216)_R,descending_neuron,xn,,3385785343,acetylcholine,,acetylcholine,R,,,,descending neuron
1900,801977,IN18B018,IN18B018_L,vnc_intrinsic,BI,,2135366645,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1901,801985,IN21A011,IN21A011_L,vnc_intrinsic,IR,,2770908001,glutamate,,glutamate,L,,,,intrinsic neuron
1902,801993,IN08A008,IN08A008_L,vnc_intrinsic,BR,,2600409220,glutamate,,glutamate,L,,,,intrinsic neuron
1903,801999,IN01A041,IN01A041_L,vnc_intrinsic,BR,,1228798627,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1904,802001,IN12B012,IN12B012_R,vnc_intrinsic,BR,,2253201126,gaba,,gaba,R,,,,intrinsic neuron
1905,802007,IN20A.22A041,IN20A.22A041_L,vnc_intrinsic,,,471427232,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1906,802022,IN13B010,IN13B010_L,vnc_intrinsic,CR,,1079672464,gaba,,gaba,L,,,,intrinsic neuron
1907,802026,IN03A035,IN03A035_R,vnc_intrinsic,II,,873812466,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1908,802037,IN00A016,IN00A016_M,vnc_intrinsic,BI,,1416008377,gaba,,gaba,M,,,,intrinsic neuron
1909,802041,IN14A004,IN14A004_R,vnc_intrinsic,CR,,2291808523,glutamate,,glutamate,R,,,,intrinsic neuron
1910,802053,IN06B035,IN06B035_L,vnc_intrinsic,BI,,3657237210,gaba,,gaba,L,,,,intrinsic neuron
1911,802056,IN23B027,IN23B027_L,vnc_intrinsic,BR,,1188892835,unclear,,acetylcholine,L,,,,intrinsic neuron
1912,802063,IN13B008,IN13B008_L,vnc_intrinsic,CI,,2983146875,gaba,,gaba,L,,,,intrinsic neuron
1913,802067,IN03B029,IN03B029_L,vnc_intrinsic,BI,,2675515974,gaba,,gaba,L,,,,intrinsic neuron
1914,802068,IN14A007,IN14A007_L,vnc_intrinsic,BR,,1704547819,glutamate,,glutamate,L,,,,intrinsic neuron
1915,802072,Tergopleural/Pleural promotor MN,Tergopleural/Pleural promotor MN_R,vnc_motor,fl,,5023241988,unclear,,unclear,R,,coxa swing,swing,motor neuron
1916,802075,IN17A020,IN17A020_R,vnc_intrinsic,II,,2776248946,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1917,802080,IN27X002,IN27X002_R,vnc_intrinsic,BI,,6305329167,unclear,,unclear,R,,,,intrinsic neuron
1918,802085,IN21A015,IN21A015_R,vnc_intrinsic,IR,,2539666691,glutamate,,glutamate,R,,,,intrinsic neuron
1919,802093,IN03A051,IN03A051_R,vnc_intrinsic,BR,,670418826,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1920,802106,IN21A015,IN21A015_L,vnc_intrinsic,IR,,2037985694,glutamate,,glutamate,L,,,,intrinsic neuron
1921,802126,AN10B008,AN10B008_R,ascending_neuron,BA,,3370849840,acetylcholine,,acetylcholine,R,,,,ascending neuron
1922,802138,IN10B013,IN10B013_R,vnc_intrinsic,BI,,2376469594,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1923,802142,IN08A019,IN08A019_R,vnc_intrinsic,IR,,774277897,glutamate,,glutamate,R,,,,intrinsic neuron
1924,802145,INXXX045,INXXX045_L,vnc_intrinsic,BI,,4833935847,unclear,,unclear,L,,,,intrinsic neuron
1925,802167,IN13B011,IN13B011_L,vnc_intrinsic,CR,,2399680859,gaba,,gaba,L,,,,intrinsic neuron
1926,802175,IN21A013,IN21A013_L,vnc_intrinsic,IR,,3099996223,glutamate,,glutamate,L,,,,intrinsic neuron
1927,802178,IN19A032,IN19A032_R,vnc_intrinsic,II,,2014604517,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1928,802182,IN03A085,IN03A085_L,vnc_intrinsic,IR,,673663299,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1929,802196,INXXX045,INXXX045_R,vnc_intrinsic,BI,,3988465394,unclear,,unclear,R,,,,intrinsic neuron
1930,802197,IN21A020,IN21A020_L,vnc_intrinsic,BR,,2261900744,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1931,802205,IN17A065,IN17A065_R,vnc_intrinsic,IR,,993563592,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1932,802210,IN20A.22A035,IN20A.22A035_L,vnc_intrinsic,,,544146138,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1933,802224,IN08B030,IN08B030_R,vnc_intrinsic,BI,,1487562951,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1934,802235,INXXX153,INXXX153_L,vnc_intrinsic,BI,,1897491898,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1935,802236,IN16B030,IN16B030_L,vnc_intrinsic,IR,,2007656471,glutamate,,glutamate,L,,,,intrinsic neuron
1936,802244,ANXXX008,ANXXX008_R,ascending_neuron,BA,,2784285525,unclear,,unclear,R,,,,ascending neuron
1937,802248,IN13A027,IN13A027_L,vnc_intrinsic,IR,,1031930768,gaba,,gaba,L,,,,intrinsic neuron
1938,802249,INXXX153,INXXX153_R,vnc_intrinsic,BI,,1824656039,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
1939,802257,IN20A.22A001,IN20A.22A001_L,vnc_intrinsic,BR,,1893559643,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1940,802258,IN06A004,IN06A004_L,vnc_intrinsic,BI,,2431263069,glutamate,,glutamate,L,,,,intrinsic neuron
1941,802270,IN16B022,IN16B022_R,vnc_intrinsic,IR,,1935383827,glutamate,,glutamate,R,,,,intrinsic neuron
1942,802279,IN03A069,IN03A069_L,vnc_intrinsic,,,868695441,acetylcholine,,acetylcholine,L,,,,intrinsic neuron
1943,802289,vMS17,vMS17_L,vnc_intrinsic,BI,,7380662590,octopamine,,unclear,L,,,,intrinsic neuron
1944,802291,IN13A010,IN13A010_R,vnc_intrinsic,IR,,2231509580,gaba,,gaba,R,,,,intrinsic neuron
1945,802306,IN14A008,IN14A008_R,vnc_intrinsic,CR,,1576676471,glutamate,,glutamate,R,,,,intrinsic neuron
1946,802308,IN14B007,IN14B007_L,vnc_intrinsic,BI,,2456120769,gaba,,gaba,L,,,,intrinsic neuron
1947,802311,IN14A006,IN14A006_R,vnc_intrinsic,BR,,1597349922,glutamate,,glutamate,R,,,,intrinsic neuron
1948,802316,IN17A007,IN17A007_R,vnc_intrinsic,II,,2947346522,acetylcholine,,acetylcholine,R,,,,intrinsic neuron
