,55,65,75,85,95,105
362,63.0,109.0,161.0,263.0,1612.0,1627.0
363,90.0,129.0,236.0,510.0,899.0,1515.0
364,102.0,199.0,701.0,593.0,1565.0,1604.0
365,49.0,83.0,114.0,166.0,276.0,1799.0
366,33.0,87.0,117.0,220.0,688.0,1080.0
367,63.0,101.0,133.0,211.0,296.0,419.0
368,78.0,120.0,213.0,1512.0,1546.0,1631.0
369,27.0,80.0,118.0,171.0,395.0,467.0
370,68.0,110.0,164.0,273.0,380.0,476.0
371,24.0,95.0,118.0,143.0,256.0,343.0
372,20.0,65.0,96.0,123.0,142.0,200.0
373,68.0,115.0,159.0,278.0,403.0,564.0
374,72.0,113.0,144.0,264.0,1566.0,498.0
375,87.0,122.0,222.0,433.0,474.0,534.0
376,58.0,104.0,150.0,287.0,1706.0,1458.0
377,84.0,122.0,195.0,538.0,568.0,1600.0
378,84.0,129.0,182.0,310.0,1611.0,695.0
379,70.0,107.0,176.0,257.0,355.0,565.0
380,49.0,95.0,126.0,265.0,386.0,445.0
381,23.0,82.0,121.0,201.0,1709.0,1677.0
382,55.0,94.0,120.0,238.0,536.0,609.0
383,59.0,106.0,135.0,222.0,315.0,424.0
384,48.0,98.0,133.0,209.0,289.0,404.0
385,109.0,177.0,291.0,430.0,635.0,1582.0
386,49.0,91.0,122.0,198.0,298.0,407.0
387,36.0,92.0,125.0,260.0,383.0,486.0
388,82.0,122.0,256.0,482.0,1511.0,1553.0
389,76.0,114.0,178.0,266.0,375.0,427.0
390,77.0,116.0,165.0,257.0,378.0,452.0
391,81.0,116.0,222.0,573.0,660.0,768.0
392,71.0,119.0,257.0,577.0,1708.0,1721.0
393,64.0,109.0,185.0,311.0,584.0,637.0
394,70.0,112.0,151.0,271.0,589.0,562.0
395,76.0,108.0,136.0,263.0,323.0,371.0
396,46.0,95.0,121.0,171.0,261.0,386.0
397,19.0,63.0,99.0,118.0,151.0,1498.0
398,83.0,118.0,206.0,310.0,590.0,1554.0
399,89.0,128.0,216.0,305.0,412.0,487.0
400,82.0,115.0,227.0,355.0,615.0,1521.0
401,97.0,136.0,266.0,349.0,449.0,529.0
402,56.0,98.0,128.0,382.0,454.0,530.0
403,16.0,66.0,98.0,132.0,206.0,298.0
404,24.0,74.0,105.0,131.0,174.0,246.0
405,25.0,83.0,111.0,194.0,324.0,392.0
406,29.0,95.0,131.0,244.0,512.0,635.0
407,81.0,114.0,212.0,313.0,563.0,1042.0
408,45.0,95.0,121.0,161.0,244.0,462.0
409,52.0,85.0,113.0,150.0,255.0,334.0
410,30.0,90.0,122.0,172.0,259.0,323.0
411,64.0,97.0,126.0,222.0,364.0,466.0
412,47.0,95.0,124.0,185.0,1505.0,1636.0
413,59.0,110.0,146.0,254.0,344.0,610.0
414,54.0,102.0,131.0,207.0,293.0,569.0
415,43.0,87.0,123.0,197.0,405.0,527.0
416,45.0,88.0,120.0,222.0,327.0,440.0
